student_id,subject,score
ST02375,English,89
ST02375,Amharic,94
ST02375,Biology,79
ST02375,Chemistry,75
ST02376,Mathematics,57
ST02376,English,74
ST02376,Amharic,50
ST02376,Biology,49
ST02376,Chemistry,92
ST02377,Mathematics,89
ST02377,English,43
ST02377,Amharic,90
ST02377,Biology,61
ST02377,Chemistry,56
ST02378,Mathematics,82
ST02378,English,93
ST02378,Amharic,64
ST02378,Biology,57
ST02378,Chemistry,90
ST02379,Mathematics,61
ST02379,English,68
ST02379,Amharic,49
ST02379,Biology,41
ST02379,Chemistry,67
ST02380,Mathematics,68
ST02380,English,69
ST02380,Amharic,87
ST02380,Biology,82
ST02380,Chemistry,78
ST02381,Mathematics,67
ST02381,English,79
ST02381,Amharic,85
ST02381,Biology,75
ST02381,Chemistry,44
ST02382,Mathematics,64
ST02382,English,85
ST02382,Amharic,74
ST02382,Biology,84
ST02382,Chemistry,85
ST02383,Mathematics,76
ST02383,English,90
ST02383,Amharic,53
ST02383,Biology,71
ST02383,Chemistry,90
ST02384,Mathematics,41
ST02384,English,62
ST02384,Amharic,44
ST02384,Biology,88
ST02384,Chemistry,50
ST02385,Mathematics,61
ST02385,English,70
ST02385,Amharic,64
ST02385,Biology,88
ST02385,Chemistry,73
ST02386,Mathematics,97
ST02386,English,87
ST02386,Amharic,72
ST02386,Biology,50
ST02386,Chemistry,94
ST02387,Mathematics,84
ST02387,English,46
ST02387,Amharic,96
ST02387,Biology,84
ST02387,Chemistry,100
ST02388,Mathematics,44
ST02388,English,89
ST02388,Amharic,48
ST02388,Biology,97
ST02388,Chemistry,81
ST02389,Mathematics,85
ST02389,English,82
ST02389,Amharic,89
ST02389,Biology,51
ST02389,Chemistry,86
ST02390,Mathematics,95
ST02390,English,100
ST02390,Amharic,43
ST02390,Biology,66
ST02390,Chemistry,53
ST02391,Mathematics,97
ST02391,English,59
ST02391,Amharic,75
ST02391,Biology,88
ST02391,Chemistry,85
ST02392,Mathematics,66
ST02392,English,76
ST02392,Amharic,93
ST02392,Biology,84
ST02392,Chemistry,86
ST02393,Mathematics,67
ST02393,English,67
ST02393,Amharic,90
ST02393,Biology,66
ST02393,Chemistry,90
ST02394,Mathematics,79
ST02394,English,74
ST02394,Amharic,61
ST02394,Biology,63
ST02394,Chemistry,56
ST02395,Mathematics,90
ST02395,English,95
ST02395,Amharic,67
ST02395,Biology,97
ST02395,Chemistry,77
ST02396,Mathematics,65
ST02396,English,99
ST02396,Amharic,51
ST02396,Biology,68
ST02396,Chemistry,99
ST02397,Mathematics,53
ST02397,English,93
ST02397,Amharic,89
ST02397,Biology,61
ST02397,Chemistry,78
ST02398,Mathematics,64
ST02398,English,50
ST02398,Amharic,42
ST02398,Biology,51
ST02398,Chemistry,69
ST02399,Mathematics,54
ST02399,English,77
ST02399,Amharic,83
ST02399,Biology,69
ST02399,Chemistry,57
ST02400,Mathematics,98
ST02400,English,76
ST02400,Amharic,84
ST02400,Biology,46
ST02400,Chemistry,51
ST02401,Mathematics,71
ST02401,English,72
ST02401,Amharic,58
ST02401,Biology,61
ST02401,Chemistry,47
ST02402,Mathematics,90
ST02402,English,59
ST02402,Amharic,80
ST02402,Biology,53
ST02402,Chemistry,56
ST02403,Mathematics,95
ST02403,English,94
ST02403,Amharic,70
ST02403,Biology,68
ST02403,Chemistry,54
ST02404,Mathematics,87
ST02404,English,99
ST02404,Amharic,84
ST02404,Biology,55
ST02404,Chemistry,59
ST02405,Mathematics,46
ST02405,English,96
ST02405,Amharic,96
ST02405,Biology,96
ST02405,Chemistry,87
ST02406,Mathematics,90
ST02406,English,50
ST02406,Amharic,60
ST02406,Biology,50
ST02406,Chemistry,50
ST02407,Mathematics,63
ST02407,English,91
ST02407,Amharic,44
ST02407,Biology,66
ST02407,Chemistry,94
ST02408,Mathematics,88
ST02408,English,46
ST02408,Amharic,84
ST02408,Biology,78
ST02408,Chemistry,64
ST02409,Mathematics,94
ST02409,English,89
ST02409,Amharic,95
ST02409,Biology,84
ST02409,Chemistry,89
ST02410,Mathematics,83
ST02410,English,41
ST02410,Amharic,98
ST02410,Biology,59
ST02410,Chemistry,57
ST02411,Mathematics,44
ST02411,English,54
ST02411,Amharic,41
ST02411,Biology,79
ST02411,Chemistry,95
ST02412,Mathematics,82
ST02412,English,76
ST02412,Amharic,43
ST02412,Biology,92
ST02412,Chemistry,43
ST02413,Mathematics,73
ST02413,English,67
ST02413,Amharic,42
ST02413,Biology,100
ST02413,Chemistry,76
ST02414,Mathematics,91
ST02414,English,82
ST02414,Amharic,60
ST02414,Biology,66
ST02414,Chemistry,67
ST02415,Mathematics,77
ST02415,English,60
ST02415,Amharic,85
ST02415,Biology,58
ST02415,Chemistry,67
ST02416,Mathematics,62
ST02416,English,83
ST02416,Amharic,81
ST02416,Biology,73
ST02416,Chemistry,95
ST02417,Mathematics,84
ST02417,English,52
ST02417,Amharic,44
ST02417,Biology,43
ST02417,Chemistry,79
ST02418,Mathematics,91
ST02418,English,88
ST02418,Amharic,67
ST02418,Biology,60
ST02418,Chemistry,82
ST02419,Mathematics,44
ST02419,English,96
ST02419,Amharic,72
ST02419,Biology,63
ST02419,Chemistry,41
ST02420,Mathematics,76
ST02420,English,58
ST02420,Amharic,51
ST02420,Biology,64
ST02420,Chemistry,45
ST02421,Mathematics,70
ST02421,English,49
ST02421,Amharic,90
ST02421,Biology,81
ST02421,Chemistry,85
ST02422,Mathematics,41
ST02422,English,88
ST02422,Amharic,51
ST02422,Biology,66
ST02422,Chemistry,57
ST02423,Mathematics,97
ST02423,English,45
ST02423,Amharic,46
ST02423,Biology,89
ST02423,Chemistry,88
ST02424,Mathematics,46
ST02424,English,85
ST02424,Amharic,68
ST02424,Biology,88
ST02424,Chemistry,46
ST02425,Mathematics,40
ST02425,English,43
ST02425,Amharic,78
ST02425,Biology,46
ST02425,Chemistry,47
ST02426,Mathematics,67
ST02426,English,46
ST02426,Amharic,68
ST02426,Biology,76
ST02426,Chemistry,40
ST02427,Mathematics,58
ST02427,English,58
ST02427,Amharic,94
ST02427,Biology,45
ST02427,Chemistry,47
ST02428,Mathematics,69
ST02428,English,77
ST02428,Amharic,63
ST02428,Biology,90
ST02428,Chemistry,100
ST02429,Mathematics,99
ST02429,English,55
ST02429,Amharic,85
ST02429,Biology,87
ST02429,Chemistry,62
ST02430,Mathematics,50
ST02430,English,41
ST02430,Amharic,42
ST02430,Biology,83
ST02430,Chemistry,57
ST02431,Mathematics,90
ST02431,English,96
ST02431,Amharic,54
ST02431,Biology,79
ST02431,Chemistry,84
ST02432,Mathematics,94
ST02432,English,97
ST02432,Amharic,71
ST02432,Biology,53
ST02432,Chemistry,47
ST02433,Mathematics,91
ST02433,English,72
ST02433,Amharic,94
ST02433,Biology,47
ST02433,Chemistry,44
ST02434,Mathematics,78
ST02434,English,73
ST02434,Amharic,94
ST02434,Biology,54
ST02434,Chemistry,69
ST02435,Mathematics,99
ST02435,English,92
ST02435,Amharic,99
ST02435,Biology,97
ST02435,Chemistry,52
ST02436,Mathematics,50
ST02436,English,79
ST02436,Amharic,42
ST02436,Biology,95
ST02436,Chemistry,68
ST02437,Mathematics,51
ST02437,English,83
ST02437,Amharic,54
ST02437,Biology,66
ST02437,Chemistry,86
ST02438,Mathematics,66
ST02438,English,63
ST02438,Amharic,66
ST02438,Biology,97
ST02438,Chemistry,68
ST02439,Mathematics,64
ST02439,English,41
ST02439,Amharic,74
ST02439,Biology,64
ST02439,Chemistry,49
ST02440,Mathematics,89
ST02440,English,69
ST02440,Amharic,66
ST02440,Biology,72
ST02440,Chemistry,93
ST02441,Mathematics,71
ST02441,English,83
ST02441,Amharic,86
ST02441,Biology,99
ST02441,Chemistry,83
ST02442,Mathematics,42
ST02442,English,73
ST02442,Amharic,95
ST02442,Biology,41
ST02442,Chemistry,90
ST02443,Mathematics,40
ST02443,English,53
ST02443,Amharic,58
ST02443,Biology,44
ST02443,Chemistry,80
ST02444,Mathematics,78
ST02444,English,88
ST02444,Amharic,64
ST02444,Biology,64
ST02444,Chemistry,56
ST02445,Mathematics,94
ST02445,English,52
ST02445,Amharic,84
ST02445,Biology,90
ST02445,Chemistry,50
ST02446,Mathematics,93
ST02446,English,80
ST02446,Amharic,67
ST02446,Biology,69
ST02446,Chemistry,68
ST02447,Mathematics,72
ST02447,English,60
ST02447,Amharic,72
ST02447,Biology,76
ST02447,Chemistry,75
ST02448,Mathematics,59
ST02448,English,74
ST02448,Amharic,99
ST02448,Biology,77
ST02448,Chemistry,98
ST02449,Mathematics,82
ST02449,English,73
ST02449,Amharic,83
ST02449,Biology,63
ST02449,Chemistry,94
ST02450,Mathematics,63
ST02450,English,55
ST02450,Amharic,41
ST02450,Biology,76
ST02450,Chemistry,95
ST02451,Mathematics,68
ST02451,English,84
ST02451,Amharic,85
ST02451,Biology,52
ST02451,Chemistry,68
ST02452,Mathematics,73
ST02452,English,85
ST02452,Amharic,80
ST02452,Biology,63
ST02452,Chemistry,71
ST02453,Mathematics,62
ST02453,English,99
ST02453,Amharic,47
ST02453,Biology,57
ST02453,Chemistry,63
ST02454,Mathematics,49
ST02454,English,55
ST02454,Amharic,74
ST02454,Biology,70
ST02454,Chemistry,70
ST02455,Mathematics,81
ST02455,English,70
ST02455,Amharic,86
ST02455,Biology,77
ST02455,Chemistry,91
ST02456,Mathematics,45
ST02456,English,94
ST02456,Amharic,41
ST02456,Biology,53
ST02456,Chemistry,76
ST02457,Mathematics,61
ST02457,English,97
ST02457,Amharic,65
ST02457,Biology,50
ST02457,Chemistry,90
ST02458,Mathematics,47
ST02458,English,43
ST02458,Amharic,57
ST02458,Biology,57
ST02458,Chemistry,78
ST02459,Mathematics,70
ST02459,English,78
ST02459,Amharic,60
ST02459,Biology,99
ST02459,Chemistry,85
ST02460,Mathematics,77
ST02460,English,81
ST02460,Amharic,63
ST02460,Biology,80
ST02460,Chemistry,49
ST02461,Mathematics,99
ST02461,English,59
ST02461,Amharic,40
ST02461,Biology,56
ST02461,Chemistry,74
ST02462,Mathematics,84
ST02462,English,81
ST02462,Amharic,96
ST02462,Biology,46
ST02462,Chemistry,89
ST02463,Mathematics,54
ST02463,English,97
ST02463,Amharic,96
ST02463,Biology,100
ST02463,Chemistry,73
ST02464,Mathematics,40
ST02464,English,63
ST02464,Amharic,75
ST02464,Biology,40
ST02464,Chemistry,98
ST02465,Mathematics,92
ST02465,English,41
ST02465,Amharic,43
ST02465,Biology,45
ST02465,Chemistry,49
ST02466,Mathematics,100
ST02466,English,49
ST02466,Amharic,81
ST02466,Biology,82
ST02466,Chemistry,41
ST02467,Mathematics,48
ST02467,English,74
ST02467,Amharic,81
ST02467,Biology,43
ST02467,Chemistry,88
ST02468,Mathematics,89
ST02468,English,50
ST02468,Amharic,74
ST02468,Biology,94
ST02468,Chemistry,90
ST02469,Mathematics,43
ST02469,English,83
ST02469,Amharic,84
ST02469,Biology,52
ST02469,Chemistry,85
ST02470,Mathematics,89
ST02470,English,74
ST02470,Amharic,82
ST02470,Biology,78
ST02470,Chemistry,91
ST02471,Mathematics,59
ST02471,English,47
ST02471,Amharic,55
ST02471,Biology,65
ST02471,Chemistry,93
ST02472,Mathematics,45
ST02472,English,83
ST02472,Amharic,77
ST02472,Biology,95
ST02472,Chemistry,66
ST02473,Mathematics,87
ST02473,English,86
ST02473,Amharic,46
ST02473,Biology,70
ST02473,Chemistry,94
ST02474,Mathematics,95
ST02474,English,66
ST02474,Amharic,96
ST02474,Biology,46
ST02474,Chemistry,86
ST02475,Mathematics,83
ST02475,English,62
ST02475,Amharic,66
ST02475,Biology,83
ST02475,Chemistry,80
ST02476,Mathematics,84
ST02476,English,78
ST02476,Amharic,57
ST02476,Biology,51
ST02476,Chemistry,54
ST02477,Mathematics,40
ST02477,English,88
ST02477,Amharic,92
ST02477,Biology,47
ST02477,Chemistry,69
ST02478,Mathematics,89
ST02478,English,97
ST02478,Amharic,55
ST02478,Biology,64
ST02478,Chemistry,63
ST02479,Mathematics,98
ST02479,English,53
ST02479,Amharic,81
ST02479,Biology,93
ST02479,Chemistry,62
ST02480,Mathematics,59
ST02480,English,72
ST02480,Amharic,75
ST02480,Biology,56
ST02480,Chemistry,82
ST02481,Mathematics,72
ST02481,English,71
ST02481,Amharic,45
ST02481,Biology,63
ST02481,Chemistry,86
ST02482,Mathematics,99
ST02482,English,45
ST02482,Amharic,98
ST02482,Biology,87
ST02482,Chemistry,76
ST02483,Mathematics,89
ST02483,English,76
ST02483,Amharic,51
ST02483,Biology,69
ST02483,Chemistry,97
ST02484,Mathematics,72
ST02484,English,53
ST02484,Amharic,77
ST02484,Biology,73
ST02484,Chemistry,93
ST02485,Mathematics,92
ST02485,English,67
ST02485,Amharic,92
ST02485,Biology,82
ST02485,Chemistry,58
ST02486,Mathematics,68
ST02486,English,71
ST02486,Amharic,52
ST02486,Biology,56
ST02486,Chemistry,97
ST02487,Mathematics,98
ST02487,English,72
ST02487,Amharic,49
ST02487,Biology,54
ST02487,Chemistry,80
ST02488,Mathematics,75
ST02488,English,73
ST02488,Amharic,42
ST02488,Biology,81
ST02488,Chemistry,42
ST02489,Mathematics,41
ST02489,English,98
ST02489,Amharic,94
ST02489,Biology,62
ST02489,Chemistry,92
ST02490,Mathematics,93
ST02490,English,48
ST02490,Amharic,44
ST02490,Biology,92
ST02490,Chemistry,83
ST02491,Mathematics,91
ST02491,English,68
ST02491,Amharic,45
ST02491,Biology,94
ST02491,Chemistry,68
ST02492,Mathematics,43
ST02492,English,53
ST02492,Amharic,84
ST02492,Biology,86
ST02492,Chemistry,84
ST02493,Mathematics,47
ST02493,English,92
ST02493,Amharic,66
ST02493,Biology,75
ST02493,Chemistry,54
ST02494,Mathematics,74
ST02494,English,66
ST02494,Amharic,43
ST02494,Biology,68
ST02494,Chemistry,81
ST02495,Mathematics,69
ST02495,English,79
ST02495,Amharic,100
ST02495,Biology,55
ST02495,Chemistry,50
ST02496,Mathematics,85
ST02496,English,88
ST02496,Amharic,93
ST02496,Biology,54
ST02496,Chemistry,50
ST02497,Mathematics,83
ST02497,English,69
ST02497,Amharic,98
ST02497,Biology,57
ST02497,Chemistry,46
ST02498,Mathematics,73
ST02498,English,81
ST02498,Amharic,59
ST02498,Biology,77
ST02498,Chemistry,100
ST02499,Mathematics,73
ST02499,English,67
ST02499,Amharic,79
ST02499,Biology,75
ST02499,Chemistry,92
ST02500,Mathematics,80
ST02500,English,57
ST02500,Amharic,41
ST02500,Biology,75
ST02500,Chemistry,85
ST02501,Mathematics,63
ST02501,English,71
ST02501,Amharic,69
ST02501,Biology,95
ST02501,Chemistry,82
ST02502,Mathematics,83
ST02502,English,67
ST02502,Amharic,42
ST02502,Biology,48
ST02502,Chemistry,62
ST02503,Mathematics,62
ST02503,English,78
ST02503,Amharic,62
ST02503,Biology,49
ST02503,Chemistry,68
ST02504,Mathematics,78
ST02504,English,79
ST02504,Amharic,54
ST02504,Biology,95
ST02504,Chemistry,54
ST02505,Mathematics,71
ST02505,English,48
ST02505,Amharic,68
ST02505,Biology,71
ST02505,Chemistry,57
ST02506,Mathematics,57
ST02506,English,57
ST02506,Amharic,41
ST02506,Biology,65
ST02506,Chemistry,56
ST02507,Mathematics,76
ST02507,English,53
ST02507,Amharic,56
ST02507,Biology,61
ST02507,Chemistry,88
ST02508,Mathematics,65
ST02508,English,95
ST02508,Amharic,49
ST02508,Biology,86
ST02508,Chemistry,54
ST02509,Mathematics,99
ST02509,English,98
ST02509,Amharic,76
ST02509,Biology,66
ST02509,Chemistry,56
ST02510,Mathematics,99
ST02510,English,77
ST02510,Amharic,40
ST02510,Biology,48
ST02510,Chemistry,56
ST02511,Mathematics,74
ST02511,English,62
ST02511,Amharic,79
ST02511,Biology,45
ST02511,Chemistry,41
ST02512,Mathematics,66
ST02512,English,71
ST02512,Amharic,60
ST02512,Biology,54
ST02512,Chemistry,89
ST02513,Mathematics,90
ST02513,English,67
ST02513,Amharic,65
ST02513,Biology,53
ST02513,Chemistry,51
ST02514,Mathematics,78
ST02514,English,69
ST02514,Amharic,52
ST02514,Biology,99
ST02514,Chemistry,58
ST02515,Mathematics,60
ST02515,English,79
ST02515,Amharic,59
ST02515,Biology,91
ST02515,Chemistry,41
ST02516,Mathematics,40
ST02516,English,59
ST02516,Amharic,94
ST02516,Biology,70
ST02516,Chemistry,64
ST02517,Mathematics,89
ST02517,English,68
ST02517,Amharic,99
ST02517,Biology,55
ST02517,Chemistry,40
ST02518,Mathematics,64
ST02518,English,62
ST02518,Amharic,86
ST02518,Biology,60
ST02518,Chemistry,63
ST02519,Mathematics,55
ST02519,English,61
ST02519,Amharic,60
ST02519,Biology,48
ST02519,Chemistry,97
ST02520,Mathematics,79
ST02520,English,68
ST02520,Amharic,49
ST02520,Biology,100
ST02520,Chemistry,68
ST02521,Mathematics,63
ST02521,English,64
ST02521,Amharic,67
ST02521,Biology,96
ST02521,Chemistry,79
ST02522,Mathematics,56
ST02522,English,62
ST02522,Amharic,78
ST02522,Biology,61
ST02522,Chemistry,61
ST02523,Mathematics,83
ST02523,English,86
ST02523,Amharic,94
ST02523,Biology,57
ST02523,Chemistry,58
ST02524,Mathematics,47
ST02524,English,96
ST02524,Amharic,50
ST02524,Biology,58
ST02524,Chemistry,54
ST02525,Mathematics,91
ST02525,English,41
ST02525,Amharic,62
ST02525,Biology,54
ST02525,Chemistry,40
ST02526,Mathematics,47
ST02526,English,83
ST02526,Amharic,58
ST02526,Biology,90
ST02526,Chemistry,69
ST02527,Mathematics,50
ST02527,English,43
ST02527,Amharic,43
ST02527,Biology,92
ST02527,Chemistry,59
ST02528,Mathematics,57
ST02528,English,89
ST02528,Amharic,70
ST02528,Biology,49
ST02528,Chemistry,40
ST02529,Mathematics,48
ST02529,English,40
ST02529,Amharic,80
ST02529,Biology,72
ST02529,Chemistry,88
ST02530,Mathematics,74
ST02530,English,90
ST02530,Amharic,75
ST02530,Biology,83
ST02530,Chemistry,78
ST02531,Mathematics,87
ST02531,English,75
ST02531,Amharic,50
ST02531,Biology,73
ST02531,Chemistry,91
ST02532,Mathematics,44
ST02532,English,46
ST02532,Amharic,87
ST02532,Biology,55
ST02532,Chemistry,71
ST02533,Mathematics,67
ST02533,English,71
ST02533,Amharic,61
ST02533,Biology,47
ST02533,Chemistry,77
ST02534,Mathematics,91
ST02534,English,92
ST02534,Amharic,59
ST02534,Biology,47
ST02534,Chemistry,70
ST02535,Mathematics,77
ST02535,English,77
ST02535,Amharic,66
ST02535,Biology,51
ST02535,Chemistry,100
ST02536,Mathematics,88
ST02536,English,45
ST02536,Amharic,77
ST02536,Biology,82
ST02536,Chemistry,63
ST02537,Mathematics,83
ST02537,English,67
ST02537,Amharic,57
ST02537,Biology,46
ST02537,Chemistry,88
ST02538,Mathematics,84
ST02538,English,65
ST02538,Amharic,62
ST02538,Biology,81
ST02538,Chemistry,95
ST02539,Mathematics,71
ST02539,English,86
ST02539,Amharic,98
ST02539,Biology,89
ST02539,Chemistry,42
ST02540,Mathematics,82
ST02540,English,86
ST02540,Amharic,70
ST02540,Biology,96
ST02540,Chemistry,56
ST02541,Mathematics,93
ST02541,English,46
ST02541,Amharic,70
ST02541,Biology,99
ST02541,Chemistry,91
ST02542,Mathematics,71
ST02542,English,71
ST02542,Amharic,59
ST02542,Biology,48
ST02542,Chemistry,72
ST02543,Mathematics,99
ST02543,English,98
ST02543,Amharic,71
ST02543,Biology,92
ST02543,Chemistry,73
ST02544,Mathematics,51
ST02544,English,46
ST02544,Amharic,89
ST02544,Biology,89
ST02544,Chemistry,98
ST02545,Mathematics,43
ST02545,English,43
ST02545,Amharic,51
ST02545,Biology,73
ST02545,Chemistry,85
ST02546,Mathematics,74
ST02546,English,53
ST02546,Amharic,76
ST02546,Biology,83
ST02546,Chemistry,83
ST02547,Mathematics,90
ST02547,English,97
ST02547,Amharic,98
ST02547,Biology,64
ST02547,Chemistry,64
ST02548,Mathematics,55
ST02548,English,46
ST02548,Amharic,83
ST02548,Biology,49
ST02548,Chemistry,93
ST02549,Mathematics,44
ST02549,English,49
ST02549,Amharic,81
ST02549,Biology,49
ST02549,Chemistry,82
ST02550,Mathematics,99
ST02550,English,43
ST02550,Amharic,73
ST02550,Biology,51
ST02550,Chemistry,95
ST02551,Mathematics,66
ST02551,English,65
ST02551,Amharic,82
ST02551,Biology,58
ST02551,Chemistry,79
ST02552,Mathematics,54
ST02552,English,69
ST02552,Amharic,57
ST02552,Biology,55
ST02552,Chemistry,60
ST02553,Mathematics,98
ST02553,English,90
ST02553,Amharic,53
ST02553,Biology,61
ST02553,Chemistry,97
ST02554,Mathematics,87
ST02554,English,56
ST02554,Amharic,71
ST02554,Biology,99
ST02554,Chemistry,84
ST02555,Mathematics,64
ST02555,English,66
ST02555,Amharic,78
ST02555,Biology,51
ST02555,Chemistry,56
ST02556,Mathematics,67
ST02556,English,91
ST02556,Amharic,56
ST02556,Biology,79
ST02556,Chemistry,71
ST02557,Mathematics,90
ST02557,English,81
ST02557,Amharic,55
ST02557,Biology,58
ST02557,Chemistry,84
ST02558,Mathematics,86
ST02558,English,91
ST02558,Amharic,49
ST02558,Biology,73
ST02558,Chemistry,58
ST02559,Mathematics,90
ST02559,English,76
ST02559,Amharic,89
ST02559,Biology,52
ST02559,Chemistry,83
ST02560,Mathematics,40
ST02560,English,45
ST02560,Amharic,68
ST02560,Biology,80
ST02560,Chemistry,57
ST02561,Mathematics,42
ST02561,English,61
ST02561,Amharic,42
ST02561,Biology,92
ST02561,Chemistry,94
ST02562,Mathematics,64
ST02562,English,94
ST02562,Amharic,68
ST02562,Biology,72
ST02562,Chemistry,68
ST02563,Mathematics,55
ST02563,English,71
ST02563,Amharic,94
ST02563,Biology,70
ST02563,Chemistry,50
ST02564,Mathematics,78
ST02564,English,46
ST02564,Amharic,92
ST02564,Biology,50
ST02564,Chemistry,59
ST02565,Mathematics,55
ST02565,English,82
ST02565,Amharic,51
ST02565,Biology,41
ST02565,Chemistry,63
ST02566,Mathematics,44
ST02566,English,75
ST02566,Amharic,79
ST02566,Biology,65
ST02566,Chemistry,52
ST02567,Mathematics,57
ST02567,English,94
ST02567,Amharic,82
ST02567,Biology,69
ST02567,Chemistry,72
ST02568,Mathematics,55
ST02568,English,55
ST02568,Amharic,90
ST02568,Biology,41
ST02568,Chemistry,84
ST02569,Mathematics,65
ST02569,English,56
ST02569,Amharic,64
ST02569,Biology,56
ST02569,Chemistry,40
ST02570,Mathematics,47
ST02570,English,58
ST02570,Amharic,83
ST02570,Biology,86
ST02570,Chemistry,100
ST02571,Mathematics,44
ST02571,English,92
ST02571,Amharic,100
ST02571,Biology,49
ST02571,Chemistry,100
ST02572,Mathematics,49
ST02572,English,66
ST02572,Amharic,68
ST02572,Biology,67
ST02572,Chemistry,71
ST02573,Mathematics,88
ST02573,English,68
ST02573,Amharic,61
ST02573,Biology,94
ST02573,Chemistry,71
ST02574,Mathematics,99
ST02574,English,72
ST02574,Amharic,69
ST02574,Biology,50
ST02574,Chemistry,49
ST02575,Mathematics,90
ST02575,English,47
ST02575,Amharic,45
ST02575,Biology,42
ST02575,Chemistry,71
ST02576,Mathematics,49
ST02576,English,50
ST02576,Amharic,98
ST02576,Biology,91
ST02576,Chemistry,86
ST02577,Mathematics,60
ST02577,English,55
ST02577,Amharic,45
ST02577,Biology,81
ST02577,Chemistry,73
ST02578,Mathematics,82
ST02578,English,58
ST02578,Amharic,67
ST02578,Biology,47
ST02578,Chemistry,100
ST02579,Mathematics,42
ST02579,English,68
ST02579,Amharic,88
ST02579,Biology,86
ST02579,Chemistry,81
ST02580,Mathematics,70
ST02580,English,52
ST02580,Amharic,100
ST02580,Biology,56
ST02580,Chemistry,80
ST02581,Mathematics,68
ST02581,English,90
ST02581,Amharic,59
ST02581,Biology,99
ST02581,Chemistry,43
ST02582,Mathematics,47
ST02582,English,89
ST02582,Amharic,83
ST02582,Biology,68
ST02582,Chemistry,97
ST02583,Mathematics,44
ST02583,English,67
ST02583,Amharic,86
ST02583,Biology,50
ST02583,Chemistry,72
ST02584,Mathematics,64
ST02584,English,52
ST02584,Amharic,95
ST02584,Biology,60
ST02584,Chemistry,95
ST02585,Mathematics,94
ST02585,English,60
ST02585,Amharic,79
ST02585,Biology,53
ST02585,Chemistry,57
ST02586,Mathematics,66
ST02586,English,78
ST02586,Amharic,50
ST02586,Biology,69
ST02586,Chemistry,77
ST02587,Mathematics,70
ST02587,English,99
ST02587,Amharic,93
ST02587,Biology,67
ST02587,Chemistry,54
ST02588,Mathematics,48
ST02588,English,99
ST02588,Amharic,42
ST02588,Biology,93
ST02588,Chemistry,55
ST02589,Mathematics,42
ST02589,English,54
ST02589,Amharic,47
ST02589,Biology,78
ST02589,Chemistry,65
ST02590,Mathematics,84
ST02590,English,57
ST02590,Amharic,100
ST02590,Biology,100
ST02590,Chemistry,40
ST02591,Mathematics,99
ST02591,English,99
ST02591,Amharic,59
ST02591,Biology,69
ST02591,Chemistry,46
ST02592,Mathematics,84
ST02592,English,60
ST02592,Amharic,65
ST02592,Biology,72
ST02592,Chemistry,48
ST02593,Mathematics,56
ST02593,English,91
ST02593,Amharic,51
ST02593,Biology,79
ST02593,Chemistry,96
ST02594,Mathematics,49
ST02594,English,94
ST02594,Amharic,79
ST02594,Biology,57
ST02594,Chemistry,94
ST02595,Mathematics,68
ST02595,English,58
ST02595,Amharic,62
ST02595,Biology,94
ST02595,Chemistry,62
ST02596,Mathematics,98
ST02596,English,60
ST02596,Amharic,80
ST02596,Biology,98
ST02596,Chemistry,47
ST02597,Mathematics,86
ST02597,English,64
ST02597,Amharic,48
ST02597,Biology,99
ST02597,Chemistry,88
ST02598,Mathematics,93
ST02598,English,86
ST02598,Amharic,82
ST02598,Biology,79
ST02598,Chemistry,55
ST02599,Mathematics,65
ST02599,English,73
ST02599,Amharic,71
ST02599,Biology,74
ST02599,Chemistry,45
ST02600,Mathematics,50
ST02600,English,70
ST02600,Amharic,95
ST02600,Biology,85
ST02600,Chemistry,95
ST02601,Mathematics,67
ST02601,English,80
ST02601,Amharic,76
ST02601,Biology,100
ST02601,Chemistry,40
ST02602,Mathematics,57
ST02602,English,92
ST02602,Amharic,71
ST02602,Biology,95
ST02602,Chemistry,59
ST02603,Mathematics,96
ST02603,English,90
ST02603,Amharic,45
ST02603,Biology,40
ST02603,Chemistry,54
ST02604,Mathematics,64
ST02604,English,71
ST02604,Amharic,79
ST02604,Biology,89
ST02604,Chemistry,57
ST02605,Mathematics,76
ST02605,English,52
ST02605,Amharic,88
ST02605,Biology,80
ST02605,Chemistry,100
ST02606,Mathematics,46
ST02606,English,88
ST02606,Amharic,56
ST02606,Biology,74
ST02606,Chemistry,47
ST02607,Mathematics,60
ST02607,English,72
ST02607,Amharic,88
ST02607,Biology,48
ST02607,Chemistry,50
ST02608,Mathematics,82
ST02608,English,60
ST02608,Amharic,79
ST02608,Biology,67
ST02608,Chemistry,88
ST02609,Mathematics,41
ST02609,English,74
ST02609,Amharic,99
ST02609,Biology,90
ST02609,Chemistry,65
ST02610,Mathematics,72
ST02610,English,55
ST02610,Amharic,88
ST02610,Biology,47
ST02610,Chemistry,72
ST02611,Mathematics,53
ST02611,English,66
ST02611,Amharic,89
ST02611,Biology,80
ST02611,Chemistry,41
ST02612,Mathematics,58
ST02612,English,76
ST02612,Amharic,63
ST02612,Biology,54
ST02612,Chemistry,86
ST02613,Mathematics,41
ST02613,English,97
ST02613,Amharic,95
ST02613,Biology,76
ST02613,Chemistry,66
ST02614,Mathematics,85
ST02614,English,80
ST02614,Amharic,84
ST02614,Biology,75
ST02614,Chemistry,95
ST02615,Mathematics,47
ST02615,English,94
ST02615,Amharic,81
ST02615,Biology,100
ST02615,Chemistry,72
ST02616,Mathematics,69
ST02616,English,80
